internalTaxonId,scientificName,maincommonName,altcommonNames
22721315,Melozone aberti,Abert's Towhee,
22721339,Melozone albicollis,White-throated Towhee,
103776515,Melozone biarcuata,Prevost's Ground-sparrow,
103776650,Melozone cabanisi,Costa Rican Ground-sparrow,
22721323,Melozone crissalis,California Towhee,
22721331,Melozone fusca,Canyon Towhee,
22721347,Melozone kieneri,Rusty-crowned Ground Sparrow,"Rusty-crowned Ground-sparrow, Rusty-crowned Ground-Sparrow"
103776706,Melozone leucotis,White-eared Ground-sparrow,
103776727,Melozone occipitalis,Grey-crowned Ground-sparrow,
22724980,Mentocrex beankaensis,Tsingy Wood-rail,
22692264,Mentocrex kioloides,Madagascar Grey-throated Rail,"Kioloides Rail, Madagascar Wood-rail"
22703602,Menura alberti,Albert's Lyrebird,
22703605,Menura novaehollandiae,Superb Lyrebird,
22680118,Merganetta armata,Torrent Duck,
22680465,Mergellus albellus,Smew,
22680496,Mergus australis,Auckland Island Merganser,"Auckland Merganser, New Zealand Merganser"
22680492,Mergus merganser,Goosander,Goosander
22680482,Mergus octosetaceus,Brazilian Merganser,
22680485,Mergus serrator,Red-breasted Merganser,
22680488,Mergus squamatus,Chinese Merganser,Scaly-sided Merganser
22683667,Meropogon forsteni,Purple-bearded Bee-eater,
22683714,Merops albicollis,White-throated Bee-eater,
22725908,Merops americanus,Rufous-crowned Bee-eater,
22683756,Merops apiaster,Bee-eater,European Bee-eater
22683728,Merops boehmi,Böhm's Bee-eater,
22683706,Merops breweri,Black-headed Bee-eater,
22683684,Merops bullockoides,White-fronted Bee-eater,
22683680,Merops bulocki,Red-throated Bee-eater,
22725894,Merops cyanophrys,Arabian Green Bee-eater,
22683670,Merops gularis,Black Bee-eater,
22683702,Merops hirundineus,Swallow-tailed Bee-eater,
61627085,Merops lafresnayii,Ethiopian Bee-eater,
22683761,Merops leschenaulti,Chestnut-headed Bee-eater,
22683764,Merops malimbicus,Rosy Bee-eater,
22736513,Merops mentalis,Blue-moustached Bee-eater,
22736507,Merops muelleri,Blue-headed Bee-eater,
22683772,Merops nubicoides,Southern Carmine Bee-eater,
22683768,Merops nubicus,Northern Carmine Bee-eater,
22683697,Merops oreobates,Cinnamon-breasted Bee-eater,Cinnamon-chested Bee-eater
22725876,Merops orientalis,Guêpier d'Orient,"Little Green Bee-eater, Green Bee-eater, Asian Green Bee-eater"
22683753,Merops ornatus,Rainbow Bee-eater,
22683740,Merops persicus,Blue-cheeked Bee-eater,
22683750,Merops philippinus,Blue-tailed Bee-eater,
22683688,Merops pusillus,Little Bee-eater,
22683710,Merops revoilii,Somali Bee-eater,
22683744,Merops superciliosus,Olive Bee-eater,"Blue-cheeked Bee-eater, Olive Bee-eater"
61627052,Merops variegatus,Blue-breasted Bee-eater,
22725900,Merops viridis,Blue-throated Bee-eater,
22725888,Merops viridissimus,African Green Bee-eater,
22703474,Merulaxis ater,Slaty Bristlefront,
22703477,Merulaxis stresemanni,Stresemann's Bristlefront,
22697460,Mesembrinibis cayennensis,Green Ibis,
22692966,Mesitornis unicolor,Brown Roatelo,Brown Mesite
22692949,Mesitornis variegatus,White-breasted Mesite,White-breasted Roatelo
22707333,Metabolus godeffroyi,Yap Monarch,
22707227,Metabolus rugensis,Chuuk Monarch,Truk Monarch
22707336,Metabolus takatsukasae,Tinian Monarch,
22688009,Metallura aeneocauda,Scaled Metaltail,
22687993,Metallura baroni,Violet-throated Metaltail,
22688005,Metallura eupogon,Fire-throated Metaltail,Fiery-throated Metaltail
22688018,Metallura iracunda,Perija Metaltail,Perijá Metaltail
22687998,Metallura odomae,Neblina Metaltail,
22688012,Metallura phoebe,Black Metaltail,
22688002,Metallura theresiae,Coppery Metaltail,
22688015,Metallura tyrianthina,Tyrian Metaltail,
22687990,Metallura williami,Viridian Metaltail,
22693547,Metopidius indicus,Bronze-winged Jacana,
22702679,Metopothrix aurantiaca,Orange-fronted Plushcrown,
22690844,Metriopelia aymara,Golden-spotted Ground-dove,"Golden-spotted Ground-Dove, Golden-spotted Ground Dove"
22690829,Metriopelia ceciliae,Bare-faced Ground-Dove,"Bare-faced Ground-dove, Bare-faced Ground Dove"
22690839,Metriopelia melanoptera,Black-winged Ground-dove,"Black-winged Ground Dove, Black-winged Ground-Dove"
22690834,Metriopelia morenoi,Moreno's Ground-dove,"Bare-eyed Ground-Dove, Moreno's Ground Dove"
22696296,Micrastur buckleyi,Lesser Collared Forest-falcon,"Buckley's Forest-Falcon, Buckley's Forest Falcon, Buckley's Forest-falcon, Traylor's Forest-falcon"
22696281,Micrastur gilvicollis,Lined Forest-Falcon,"Lined Forest-falcon, Lined Forest Falcon"
22733700,Micrastur mintoni,Cryptic Forest-Falcon,"Cryptic Forest-falcon , Cryptic Forest Falcon"
22696286,Micrastur mirandollei,Slaty-backed Forest-falcon,"Slaty-backed Forest Falcon, Slaty-backed Forest-Falcon"
22696275,Micrastur plumbeus,Plumbeous Forest Falcon,"Plumbeous Forest-Falcon, Plumbeous Forest-falcon"
22696270,Micrastur ruficollis,Barred Forest-falcon,"Barred Forest-Falcon, Barred Forest Falcon"
22696291,Micrastur semitorquatus,Collared Forest Falcon,"Collared Forest-Falcon, Collared Forest-falcon"
22689325,Micrathene whitneyi,Elf Owl,
22711574,Microbates cinereiventris,Tawny-faced Gnatwren,Half-collared Gnatwren
22711571,Microbates collaris,Collared Gnatwren,
22696725,Microcarbo africanus,Long-tailed Cormorant,Long-tailed Cormorant
22696730,Microcarbo coronatus,Crowned Cormorant,
22696743,Microcarbo melanoleucos,Little Pied Cormorant,Little Shag
22696740,Microcarbo niger,Little Cormorant,
22696734,Microcarbo pygmaeus,Pygmy Cormorant,
22711551,Microcerculus bambla,Wing-banded Wren,
22711542,Microcerculus marginatus,Southern Nightingale-wren,"Scaly-breasted Wren, Southern Nightingale-Wren"
22711537,Microcerculus philomela,Nightingale Wren,"Northern Nightingale-wren, Northern Nightingale-Wren"
22711547,Microcerculus ustulatus,Flutist Wren,Fluting Wren
22687649,Microchera albocoronata,Snowcap,
22687643,Microchera chionura,White-tailed Emerald,
22687646,Microchera cupreiceps,Coppery-headed Emerald,
22684046,Microdynamis parva,Dwarf Koel,
22704769,Microeca fascinans,Jacky-winter,Jacky Winter
103736933,Microeca flavigaster,Lemon-bellied Flyrobin,
22704773,Microeca hemixantha,Tanimbar Flyrobin,Golden-bellied Flyrobin
22724769,Microeca tormenti,Kimberley Flyrobin,
22691086,Microgoura meeki,Solomons Crested Pigeon,"Choiseul Pigeon, Kuvojo, Solomon Islands Crowned-pigeon"
22696324,Microhierax caerulescens,Collared Falconet,
22696336,Microhierax erythrogenys,Philippine Falconet,
22696327,Microhierax fringillarius,Black-thighed Falconet,
22696330,Microhierax latifrons,Bornean Falconet,White-fronted Falconet
22696339,Microhierax melanoleucos,Pied Falconet,
22721864,Microligea palustris,Green-tailed Warbler,
22735027,Micromacronus leytensis,Visayan Miniature-babbler,Visayan Miniature Babbler
22734573,Micromacronus sordidus,Mindanao Miniature Babbler,Mindanao Miniature-babbler
22682298,Micromonacha lanceolata,Lanceolated Monklet,
22695445,Micronisus gabar,Gabar Goshawk,
22693536,Microparra capensis,Lesser Jacana,
22684871,Micropsitta bruijnii,Red-breasted Pygmy-parrot,"Red-breasted Pygmy-Parrot, Rose-breasted Pygmy Parrot"
22684866,Micropsitta finschii,Green Pygmy-parrot,"Finsch's Pygmy-Parrot, Emerald Pygmy Parrot"
22684850,Micropsitta geelvinkiana,Geelvink Pygmy Parrot,"Geelvink Pygmy-Parrot, Geelvink Pygmy-parrot"
22684845,Micropsitta keiensis,Yellow-capped Pygmy-parrot,"Yellow-capped Pygmy Parrot, Yellow-capped Pygmy-Parrot"
22684861,Micropsitta meeki,Citrine Pygmy Parrot,"Yellow-breasted Pygmy-parrot, Meek's Pygmy-Parrot"
22684856,Micropsitta pusio,Buff-faced Pygmy-Parrot,"Buff-faced Pygmy Parrot, Buff-faced Pygmy-parrot"
22681314,Micropternus brachyurus,Rufous Woodpecker,
22735776,Microptilotis albilineatus,White-lined Honeyeater,
22703993,Microptilotis albonotatus,Scrub Honeyeater,
22703999,Microptilotis analogus,Mimic Honeyeater,
22734941,Microptilotis cinereifrons,Elegant Honeyeater,
22704013,Microptilotis flavirictus,Yellow-gaped Honeyeater,
22735687,Microptilotis fordianus,Kimberley Honeyeater,
155108940,Microptilotis gracilis,Graceful Honeyeater,
155109013,Microptilotis imitatrix,Cryptic Honeyeater,"Imitator Honeyeater, Imitatress Honeyeater"
22703987,Microptilotis mimikae,Mottle-breasted Honeyeater,
22703984,Microptilotis montanus,Forest Honeyeater,
22703990,Microptilotis orientalis,Hill-forest Honeyeater,
22704024,Microptilotis reticulatus,Streak-breasted Honeyeater,Streaky-breasted Honeyeater
22704002,Microptilotis vicina,Tagula Honeyeater,"Louisiades Meliphaga, Sudest Meliphaga"
22692282,Micropygia schomburgkii,Ocellated Crake,
22701589,Microrhopias quixensis,Dot-winged Antwren,
22723224,Microspingus alticola,Plain-tailed Warbling-Finch,"Plain-tailed Warbling-finch, Plain-tailed Warbling Finch"
22736278,Microspingus cabanisi,Gray-throated Warbling-Finch,"Grey-breasted Warbling-finch, Grey-throated Warbling-finch"
22723301,Microspingus cinereus,Cinereous Warbling Finch,"Cinereous Warbling-Finch, Cinereous Warbling-finch"
22723242,Microspingus erythrophrys,Rusty-browed Warbling Finch,"Rusty-browed Warbling-finch, Rusty-browed Warbling-Finch"
22736273,Microspingus lateralis,Buff-breasted Warbling-finch,Buff-throated Warbling-finch
22723296,Microspingus melanoleucus,Black-capped Warbling-Finch,"Black-capped Warbling Finch, Black-capped Warbling-finch"
103827182,Microspingus pectoralis,Black-breasted Warbling-finch,
103827064,Microspingus torquatus,Ringed Warbling-finch,
22722248,Microspingus trifasciatus,Three-striped Hemispingus,
22688182,Microstilbon burmeisteri,Slender-tailed Woodstar,
22712616,Microtarsus melanoleucos,Black-and-white Bulbul,
22702984,Microxenops milleri,Rufous-tailed Xenops,
22696261,Milvago chimachima,Yellow-headed Caracara,
22734928,Milvus aegyptius,Yellow-billed Kite,
181568721,Milvus migrans,Black Kite,
22695072,Milvus milvus,Red Kite,
22711041,Mimus dorsalis,Brown-backed Mockingbird,
22711029,Mimus gilvus,Tropical Mockingbird,
22711084,Mimus graysoni,Socorro Thrasher,Socorro Mockingbird
22711032,Mimus gundlachii,Bahama Mockingbird,
22711047,Mimus longicaudatus,Long-tailed Mockingbird,
22711070,Mimus macdonaldi,Hood Mockingbird,"Espanola Mockingbird, Española Mockingbird"
22711078,Mimus melanotis,San Cristobal Mockingbird,
22711053,Mimus parvulus,Galapagos Mockingbird,Galápagos Mockingbird
22711038,Mimus patagonicus,Patagonian Mockingbird,
22711026,Mimus polyglottos,Northern Mockingbird,
22711035,Mimus saturninus,Chalk-browed Mockingbird,
22711050,Mimus thenca,Chilean Mockingbird,
22711063,Mimus trifasciatus,Charles Mockingbird,Floreana Mockingbird
22711044,Mimus triurus,White-banded Mockingbird,
22716582,Minla ignotincta,Red-tailed Minla,
22710952,Mino anais,Golden Myna,
103878613,Mino dumontii,Yellow-faced Myna,
103878667,Mino kreffti,Long-tailed Myna ,
103680162,Mionectes galbinus,Olive-striped Flycatcher,
103680198,Mionectes macconnelli,McConnell's Flycatcher,
22698796,Mionectes oleagineus,Ochre-bellied Flycatcher,
103680120,Mionectes olivaceus,Olive-streaked Flycatcher,
103680258,Mionectes roraimae,Sierra de Lema Flycatcher,
22698803,Mionectes rufiventris,Gray-hooded Flycatcher,Grey-hooded Flycatcher
22698790,Mionectes striaticollis,Streak-necked Flycatcher,
22732442,Mirafra affinis,Jerdon's Bushlark,Jerdon's Bush Lark
22730499,Mirafra africana,Rufous-naped Lark,
22717013,Mirafra albicauda,White-tailed Lark,White-tailed Bush Lark
22717064,Mirafra angolensis,Angola Lark,
103765237,Mirafra apiata,Cape Clapper Lark,
22734352,Mirafra assamica,Rufous-winged Lark,"Bengal Bush Lark, Bengal Bushlark"
22717008,Mirafra cheniana,Latakoo Lark,Melodious Lark
22717076,Mirafra collaris,Collared Lark,
22717023,Mirafra cordofanica,Kordofan Lark,Kordofan Bush Lark
22734290,Mirafra erythrocephala,Indochinese Bush Lark,Indochinese Bushlark
22717092,Mirafra erythroptera,Indian Bush Lark,"Indian Lark, Indian Bushlark"
103765243,Mirafra fasciolata,Eastern Clapper Lark,
22717038,Mirafra hypermetra,Red-winged Lark,Red-winged Bush Lark
103765775,Mirafra javanica,Australasian Lark,Horsfield's Bushlark
22732451,Mirafra microptera,Burmese Bushlark,Burmese Bush Lark
22716992,Mirafra passerina,Monotonous Lark,
22717033,Mirafra pulpa,Friedmann's Bush Lark,Friedmann's Lark
22717068,Mirafra rufocinnamomea,Flappet Lark,
22717059,Mirafra sharpii,Sharpe's Lark,Somali Lark
200384015,Mirafra somalica,Somali Long-billed Lark,"Somali Lark, Red Somali Lark"
22717028,Mirafra williamsi,Williams's Bush Lark,Williams's Lark
22699783,Mitrephanes olivaceus,Olive Tufted Flycatcher,Olive Flycatcher
22699779,Mitrephanes phaeocercus,Northern Tufted Flycatcher,Tufted Flycatcher
22722317,Mitrospingus cassinii,Dusky-faced Tanager,
22722320,Mitrospingus oleagineus,Olive-backed Tanager,
22678486,Mitu mitu,Alagoas Curassow,
22678472,Mitu salvini,Salvin's Currasow,Salvin's Curassow
22678464,Mitu tomentosum,Crestless Curassow,
22678478,Mitu tuberosum,Razor-billed Curassow,
22734568,Mixornis bornensis,Bold-striped Tit-babbler,
103894706,Mixornis flavicollis,Grey-cheeked Tit-babbler,
22735162,Mixornis gularis,Pin-striped Tit-babbler,
22716302,Mixornis kelleyi,Grey-faced Tit-babbler,Grey-faced Tit-Babbler
103894733,Mixornis prillwitzi,Kangean Tit-babbler,
22721758,Mniotilta varia,Black-and-White Warbler,Black-and-white Warbler
22715779,Modulatrix stictigula,Spot-throat,
22704329,Moho apicalis,Oahu Oo,O'ahu 'O'o
22704335,Moho bishopi,Molokai 'o'o,"Bishop's 'O'o, Bishop's Oo"
22704323,Moho braccatus,Kauai Oo,Kaua'i 'O'o
22704342,Moho nobilis,Hawaii Oo,Hawai'i 'O'o
22705394,Mohoua albicilla,Whitehead,
22705400,Mohoua novaeseelandiae,Pipipi,Brown Creeper
22705397,Mohoua ochrocephala,Yellowhead,
22732035,Molothrus aeneus,Bronzed Cowbird,
22724722,Molothrus armenti,Bronze-brown Cowbird,
22724354,Molothrus ater,Brown-headed Cowbird,
22724345,Molothrus bonariensis,Shiny Cowbird,
22724358,Molothrus oryzivorus,Giant Cowbird,
22724342,Molothrus rufoaxillaris,Screaming Cowbird,
22729189,Momotus aequatorialis,Highland Motmot,
61634940,Momotus bahamensis,Trinidad Motmot,
61634591,Momotus coeruliceps,Blue-crowned Motmot,
61634649,Momotus lessonii,Blue-diademed Motmot,
22683001,Momotus mexicanus,Russet-crowned Motmot,
61634607,Momotus momota,Amazonian Motmot,
61634657,Momotus subrufescens,Whooping Motmot,
103735485,Monachella coultasi,New Britain Flyrobin,
103735468,Monachella muelleriana,Torrent Flyrobin,
103715139,Monarcha castaneiventris,Chestnut-bellied Monarch,
22707237,Monarcha cinerascens,Island Monarch,
22707240,Monarcha frater,Black-winged Monarch,
103715221,Monarcha megarhynchus,Makira Monarch,
22707243,Monarcha melanopsis,Black-faced Monarch,
22707252,Monarcha richardsii,White-capped Monarch,
103715229,Monarcha ugiensis,Ugi Monarch,
22682325,Monasa atra,Black Nunbird,
22682334,Monasa flavirostris,Yellow-billed Nunbird,
22682331,Monasa morphoeus,White-fronted Nunbird,
22682328,Monasa nigrifrons,Black-fronted Nunbird,
22692971,Monias benschi,Bensch's Mesite,"Subdesert Mesite, Monias"
103874076,Montecincla cachinnans,Nilgiri Chilappan,Nilgiri Laughingthrush
103874452,Montecincla fairbanki,Palani Chilappan,Palani Laughingthrush
103874145,Montecincla jerdoni,Banasura Chilappan,Banasura Laughingthrush
103874754,Montecincla meridionalis,Ashambu Chilappan,Travancore Laughingthrush
22708251,Monticola angolensis,Miombo Rock-thrush,"Miombo Rock Thrush, Miombo Rock-Thrush"
22708239,Monticola brevipes,Short-toed Rock-thrush,Short-toed Rock Thrush
22708271,Monticola cinclorhyncha,Blue-capped Rock Thrush,"Blue-capped Rock-thrush, Blue-capped Rock-Thrush"
22730713,Monticola erythronotus,Amber Mountain Rock-thrush,
22708233,Monticola explorator,Sentinel Rock Thrush,"Sentinel Rock-Thrush, Sentinel Rock-thrush"
22708276,Monticola gularis,White-throated Rock-thrush,"White-throated Rock Thrush, White-throated Rock-Thrush"
22708218,Monticola imerina,Littoral Rock Thrush,"Littoral Rock-thrush, Littoral Rock-Thrush"
22708281,Monticola rufiventris,Chestnut-bellied Rock-thrush,"Chestnut-bellied Rock Thrush, Chestnut-bellied Rock-Thrush"
22708265,Monticola rufocinereus,Little Rock Thrush,"Little Rock-thrush, Little Rock-Thrush"
22708227,Monticola rupestris,Cape Rock-thrush,"Cape Rock-Thrush, Cape Rock Thrush"
22708257,Monticola saxatilis,Rock Thrush,"Rufous-tailed Rock-thrush, Rufous-tailed Rock Thrush, Rufous-tailed Rock-Thrush, European Rock Thrush"
22710457,Monticola semirufus,White-winged Cliff Chat,"White-winged Cliff-chat, White-winged Cliff-Chat"
22708202,Monticola sharpei,Forest Rock-thrush,
22708286,Monticola solitarius,Blue Rock Thrush,"Blue Rock-Thrush, Blue Rock-thrush"
22718326,Montifringilla adamsi,Tibetan Snowfinch,Black-winged Snowfinch
22734959,Montifringilla henrici,Tibetan Snowfinch,
103819582,Montifringilla nivalis,White-winged Snowfinch,
22684447,Morococcyx erythropygus,Lesser Ground-Cuckoo,"Lesser Ground-cuckoo, Lesser Ground Cuckoo"
22695754,Morphnarchus princeps,Barred Hawk,
22695991,Morphnus guianensis,Crested Eagle,Guianan Crested Eagle
22696657,Morus bassanus,Gannet,Northern Gannet
22696668,Morus capensis,Cape Gannet,
22696675,Morus serrator,Australasian Gannet,Australian Gannet
22718366,Motacilla aguimp,African Pied Wagtail,African Wagtail
22718348,Motacilla alba,Pied Wagtail and White Wagtail,White Wagtail
22718371,Motacilla capensis,Cape Wagtail,
22718392,Motacilla cinerea,Grey Wagtail,Gray Wagtail
22718379,Motacilla citreola,Citrine Wagtail,
22718397,Motacilla clara,Mountain Wagtail,
103822349,Motacilla flava,Western Yellow Wagtail,
22718375,Motacilla flaviventris,Madagascar Wagtail,
22718360,Motacilla grandis,Japanese Wagtail,
22718363,Motacilla maderaspatensis,White-browed Wagtail,
22729485,Motacilla samveasnae,Mekong Wagtail,
103822471,Motacilla tschutschensis,Eastern Yellow Wagtail,
22716332,Moupinia poecilotis,Rufous-tailed Babbler,
22727234,Mulleripicus fuliginosus,Southern Sooty Woodpecker,
22681575,Mulleripicus fulvus,Ashy Woodpecker,
22727226,Mulleripicus funebris,Northern Sooty Woodpecker,
22681585,Mulleripicus pulverulentus,Great Slaty Woodpecker,
22728746,Mundia elpenor,Ascension Flightless Crake,Ascension Crake
22709255,Muscicapa adusta,Dusky Alseonax,"Dusky Flycatcher, African Dusky Flycatcher"
22709239,Muscicapa aquatica,Swamp Flycatcher,Swamp Alseonax
22709280,Muscicapa cassini,Cassin's Grey Flycatcher,"Cassin's Alseonax, Cassin's Flycatcher"
22709207,Muscicapa dauurica,Asian Brown Flycatcher,Brown Flycatcher
22709261,Muscicapa epulata,Little Grey Alseonax,Little Grey Flycatcher
22709223,Muscicapa ferruginea,Ferruginous Flycatcher,
22709196,Muscicapa gambagae,Gambaga Flycatcher,
22709200,Muscicapa griseisticta,Grey-streaked Flycatcher,Gray-streaked Flycatcher
