"gbif_id","gbif_common_name","ISO 639-2 Code","ISO 639-1 Code","English name of Language","French name of Language","German name of Language"
"2380430","<U+30A2><U+30AB><U+30E1><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"4281","<U+30A2><U+30AB><U+30E1><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"2498402","<U+30A2><U+30AB><U+30EA><U+30E5><U+30A6><U+30AD><U+30E5><U+30A6><U+30AC><U+30E2>","jpn","ja","Japanese","japonais","Japanisch"
"2225883","<U+30A2><U+30AD><U+30A2><U+30DF><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"2304422","<U+30A2><U+30AF><U+30AD><U+30AC><U+30A4><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"2479902","<U+30A2><U+30B1><U+30DC><U+30CE><U+30A4><U+30F3><U+30B3>","jpn","ja","Japanese","japonais","Japanisch"
"8552","<U+30A2><U+30B4><U+30A2><U+30DE><U+30C0><U+30A4><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"2434816","<U+30A2><U+30B4><U+30D2><U+30B2><U+30A2><U+30B6><U+30E9><U+30B7>","jpn","ja","Japanese","japonais","Japanisch"
"6093345","<U+30A2><U+30B5><U+30AE><U+30A2><U+30E1><U+30EA><U+30AB><U+30E0><U+30B7><U+30AF><U+30A4>","jpn","ja","Japanese","japonais","Japanisch"
"5184541","<U+30A2><U+30B6><U+30DF><U+30A6><U+30DF><U+30D0><U+30E9>","jpn","ja","Japanese","japonais","Japanisch"
"7621474","<U+30A2><U+30B6><U+30DF><U+30AD><U+30AF><U+30E1><U+30A4><U+30B7>","jpn","ja","Japanese","japonais","Japanisch"
"2260570","<U+30A2><U+30B6><U+30DF><U+30B5><U+30F3><U+30B4>","jpn","ja","Japanese","japonais","Japanisch"
"2260569","<U+30A2><U+30B6><U+30DF><U+30B5><U+30F3><U+30B4><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"5310","<U+30A2><U+30B6><U+30E9><U+30B7><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"5309","<U+30A2><U+30B7><U+30AB><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"9740253","<U+30A2><U+30B7><U+30DC><U+30BD><U+30CF><U+30A4><U+30BF><U+30AB>","jpn","ja","Japanese","japonais","Japanisch"
"2481227","<U+30A2><U+30B8><U+30B5><U+30B7><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"4253","<U+30A2><U+30B8><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"2304120","<U+30A2><U+30C3><U+30AD><U+30AC><U+30A4><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"2259497","<U+30A2><U+30CA><U+30AD><U+30C3><U+30AB><U+30B5><U+30F3><U+30B4><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"2951","<U+30A2><U+30CA><U+30B4><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"1004776","<U+30A2><U+30CA><U+30B5><U+30F3><U+30B4><U+30E2><U+30C9><U+30AD><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"7000","<U+30A2><U+30CA><U+30B5><U+30F3><U+30B4><U+30E2><U+30C9><U+30AD><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"2259756","<U+30A2><U+30CA><U+30B5><U+30F3><U+30B4><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"2497240","<U+30A2><U+30CA><U+30DB><U+30EA><U+30D5><U+30AF><U+30ED><U+30A6>","jpn","ja","Japanese","japonais","Japanisch"
"2481958","<U+30A2><U+30D3>","jpn","ja","Japanese","japonais","Japanisch"
"2481954","<U+30A2><U+30D3><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"7192754","<U+30A2><U+30D3><U+76EE>","jpn","ja","Japanese","japonais","Japanisch"
"9312","<U+30A2><U+30D3><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"2480568","<U+30A2><U+30D5><U+30EA><U+30AB><U+30A2><U+30AB><U+30AA><U+30CE><U+30B9><U+30EA>","jpn","ja","Japanese","japonais","Japanisch"
"2474909","<U+30A2><U+30D5><U+30EA><U+30AB><U+30AA><U+30AA><U+30CE><U+30AC><U+30F3>","jpn","ja","Japanese","japonais","Japanisch"
"5844477","<U+30A2><U+30D5><U+30EA><U+30AB><U+30AF><U+30DE><U+30BF><U+30AB>","jpn","ja","Japanese","japonais","Japanisch"
"2480514","<U+30A2><U+30D5><U+30EA><U+30AB><U+30BD><U+30A6><U+30B2><U+30F3><U+30EF><U+30B7>","jpn","ja","Japanese","japonais","Japanisch"
"2497530","<U+30A2><U+30D5><U+30EA><U+30AB><U+30D2><U+30CA><U+30D5><U+30AF><U+30ED><U+30A6>","jpn","ja","Japanese","japonais","Japanisch"
"2498313","<U+30A2><U+30D5><U+30EA><U+30AB><U+30DE><U+30E1><U+30AC><U+30F3>","jpn","ja","Japanese","japonais","Japanisch"
"5959111","<U+30A2><U+30D5><U+30EA><U+30AB><U+30EF><U+30B7><U+30DF><U+30DF><U+30BA><U+30AF>","jpn","ja","Japanese","japonais","Japanisch"
"2396480","<U+30A2><U+30D6><U+30E9><U+30E4><U+30C3><U+30B3><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"2481385","<U+30A2><U+30DB><U+30A6><U+30C9><U+30EA>","jpn","ja","Japanese","japonais","Japanisch"
"2481378","<U+30A2><U+30DB><U+30A6><U+30C9><U+30EA><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"5238","<U+30A2><U+30DB><U+30A6><U+30C9><U+30EA><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"2658","<U+30A2><U+30DE><U+30AA><U+30D6><U+30CD><U+30AC><U+30A4><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"4880483","<U+30A2><U+30DE><U+30AF><U+30B5><U+30AA><U+30AA><U+30C8><U+30B2><U+30AD><U+30AF><U+30E1><U+30A4><U+30B7>","jpn","ja","Japanese","japonais","Japanisch"
"2482278","<U+30A2><U+30DE><U+30BE><U+30F3><U+30DB><U+30A6><U+30AB><U+30F3><U+30C1><U+30E7><U+30A6>","jpn","ja","Japanese","japonais","Japanisch"
"1448","<U+30A2><U+30DE><U+30C4><U+30D0><U+30E1><U+76EE>","jpn","ja","Japanese","japonais","Japanisch"
"2993","<U+30A2><U+30DE><U+30C4><U+30D0><U+30E1><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"1184","<U+30A2><U+30DF><U+30AB><U+30A4><U+30E1><U+30F3><U+76EE>","jpn","ja","Japanese","japonais","Japanisch"
"1501","<U+30A2><U+30DF><U+30E1><U+30AB><U+30B2><U+30ED><U+30A6><U+76EE>","jpn","ja","Japanese","japonais","Japanisch"
"2258899","<U+30A2><U+30DF><U+30E1><U+30B5><U+30F3><U+30B4><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"7014596","<U+30A2><U+30DF><U+30E1><U+30B5><U+30F3><U+30B4><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"5212956","<U+30A2><U+30E1><U+30EA><U+30AB><U+30A6><U+30CA><U+30AE>","jpn","ja","Japanese","japonais","Japanisch"
"9656686","<U+30A2><U+30E1><U+30EA><U+30AB><U+30AA><U+30AA><U+30BB><U+30B0><U+30ED><U+30AB><U+30E2><U+30E1>","jpn","ja","Japanese","japonais","Japanisch"
"2474393","<U+30A2><U+30E1><U+30EA><U+30AB><U+30AA><U+30AA><U+30D0><U+30F3>","jpn","ja","Japanese","japonais","Japanisch"
"2498387","<U+30A2><U+30E1><U+30EA><U+30AB><U+30AA><U+30B7>","jpn","ja","Japanese","japonais","Japanisch"
"2482507","<U+30A2><U+30E1><U+30EA><U+30AB><U+30AC><U+30E9><U+30B9>","jpn","ja","Japanese","japonais","Japanisch"
"2484591","<U+30A2><U+30E1><U+30EA><U+30AB><U+30AD><U+30AF><U+30A4><U+30BF><U+30C0><U+30AD>","jpn","ja","Japanese","japonais","Japanisch"
"5232207","<U+30A2><U+30E1><U+30EA><U+30AB><U+30AD><U+30F3><U+30E1><U+30D5><U+30AF><U+30ED><U+30A6>","jpn","ja","Japanese","japonais","Japanisch"
"9539567","<U+30A2><U+30E1><U+30EA><U+30AB><U+30B5><U+30B5><U+30B4><U+30A4>","jpn","ja","Japanese","japonais","Japanisch"
"4479","<U+30A2><U+30E1><U+30EA><U+30AB><U+30B6><U+30EA><U+30AC><U+30CB><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"5229155","<U+30A2><U+30E1><U+30EA><U+30AB><U+30B7><U+30ED><U+30DA><U+30EA><U+30AB><U+30F3>","jpn","ja","Japanese","japonais","Japanisch"
"2481794","<U+30A2><U+30E1><U+30EA><U+30AB><U+30C0><U+30A4><U+30B7><U+30E3><U+30AF><U+30B7><U+30AE>","jpn","ja","Japanese","japonais","Japanisch"
"9685907","<U+30A2><U+30E1><U+30EA><U+30AB><U+30C1><U+30E7><U+30A6><U+30B2><U+30F3><U+30DC><U+30A6>","jpn","ja","Japanese","japonais","Japanisch"
"2481937","<U+30A2><U+30E1><U+30EA><U+30AB><U+30C8><U+30AD><U+30B3><U+30A6>","jpn","ja","Japanese","japonais","Japanisch"
"2498154","<U+30A2><U+30E1><U+30EA><U+30AB><U+30D2><U+30C9><U+30EA>","jpn","ja","Japanese","japonais","Japanisch"
"2497541","<U+30A2><U+30E1><U+30EA><U+30AB><U+30D5><U+30AF><U+30ED><U+30A6>","jpn","ja","Japanese","japonais","Japanisch"
"2498263","<U+30A2><U+30E1><U+30EA><U+30AB><U+30DB><U+30B7><U+30CF><U+30B8><U+30ED>","jpn","ja","Japanese","japonais","Japanisch"
"5228136","<U+30A2><U+30E1><U+30EA><U+30AB><U+30E0><U+30E9><U+30B5><U+30AD><U+30D0><U+30F3>","jpn","ja","Japanese","japonais","Japanisch"
"2481695","<U+30A2><U+30E1><U+30EA><U+30AB><U+30E4><U+30DE><U+30B7><U+30AE>","jpn","ja","Japanese","japonais","Japanisch"
"5959118","<U+30A2><U+30E1><U+30EA><U+30AB><U+30EF><U+30B7><U+30DF><U+30DF><U+30BA><U+30AF>","jpn","ja","Japanese","japonais","Japanisch"
"2479860","<U+30A2><U+30E9><U+30B2><U+30A4><U+30F3><U+30B3>","jpn","ja","Japanese","japonais","Japanisch"
"2235232","<U+30A2><U+30EB><U+30C6><U+30DF><U+30A2><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"3674","<U+30A2><U+30EB><U+30C6><U+30DF><U+30A2><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"2480562","<U+30A2><U+30EC><U+30C1><U+30CE><U+30B9><U+30EA>","jpn","ja","Japanese","japonais","Japanisch"
"2260428","<U+30A2><U+30EF><U+30B5><U+30F3><U+30B4>","jpn","ja","Japanese","japonais","Japanisch"
"2260426","<U+30A2><U+30EF><U+30B5><U+30F3><U+30B4><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"2260432","<U+30A2><U+30EF><U+30E6><U+30AD><U+30B5><U+30F3><U+30B4>","jpn","ja","Japanese","japonais","Japanisch"
"5229170","<U+30A2><U+30F3><U+30C7><U+30B9><U+30C1><U+30E5><U+30A6><U+30D2>","jpn","ja","Japanese","japonais","Japanisch"
"2476674","<U+30A2><U+30F3><U+30CA><U+30CF><U+30C1><U+30C9><U+30EA>","jpn","ja","Japanese","japonais","Japanisch"
"5564","<U+30A4><U+30A8><U+30D0><U+30A8><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"2285679","<U+30A4><U+30AC><U+30A4><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"3476","<U+30A4><U+30AC><U+30A4><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"2440684","<U+30A4><U+30B7><U+30A4><U+30EB><U+30AB>","jpn","ja","Japanese","japonais","Japanisch"
"714","<U+30A4><U+30B7><U+30B5><U+30F3><U+30B4><U+76EE>","jpn","ja","Japanese","japonais","Japanisch"
"5184835","<U+30A4><U+30B7><U+30CA><U+30DE><U+30B3>","jpn","ja","Japanese","japonais","Japanisch"
"5184833","<U+30A4><U+30B7><U+30CA><U+30DE><U+30B3><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"807","<U+30A4><U+30B7><U+30E0><U+30AB><U+30C7><U+76EE>","jpn","ja","Japanese","japonais","Japanisch"
"2333120","<U+30A4><U+30B7><U+30E8><U+30A6><U+30B8><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"2221633","<U+30A4><U+30BB><U+30A8><U+30D3><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"4535","<U+30A4><U+30BB><U+30A8><U+30D3><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"2346650","<U+30A4><U+30BB><U+30B4><U+30A4><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"7661","<U+30A4><U+30BB><U+30B4><U+30A4><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"705","<U+30A4><U+30BD><U+30AE><U+30F3><U+30C1><U+30E3><U+30AF><U+76EE>","jpn","ja","Japanese","japonais","Japanisch"
"2261516","<U+30A4><U+30BD><U+30D0><U+30CA><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"8218","<U+30A4><U+30BD><U+30D0><U+30CA><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"7563837","<U+30A4><U+30BF><U+30C1><U+30B6><U+30E1><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"5307","<U+30A4><U+30BF><U+30C1><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"6871","<U+30A4><U+30BF><U+30DC><U+30AC><U+30AD><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"3472","<U+30A4><U+30BF><U+30E4><U+30AC><U+30A4><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"2419178","<U+30A4><U+30C8><U+30DE><U+30AD><U+30A8><U+30A4><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"2272097","<U+30A4><U+30C8><U+30DE><U+30AD><U+30D2><U+30C8><U+30C7><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"9479","<U+30A4><U+30C8><U+30DE><U+30AD><U+30D2><U+30C8><U+30C7><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"4368775","<U+30A4><U+30C8><U+30DE><U+30AD><U+30DC><U+30E9>","jpn","ja","Japanese","japonais","Japanisch"
"6776","<U+30A4><U+30C8><U+30DE><U+30AD><U+30DC><U+30E9><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"2480506","<U+30A4><U+30CC><U+30EF><U+30B7>","jpn","ja","Japanese","japonais","Japanisch"
"1369","<U+30A4><U+30CD><U+76EE>","jpn","ja","Japanese","japonais","Japanisch"
"3073","<U+30A4><U+30CD><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"5201038","<U+30A4><U+30D0><U+30E9><U+30BF><U+30C4>","jpn","ja","Japanese","japonais","Japanisch"
"2259529","<U+30A4><U+30DC><U+30B5><U+30F3><U+30B4><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"6489972","<U+30A4><U+30DC><U+30BD><U+30C7><U+30AC><U+30A4>","jpn","ja","Japanese","japonais","Japanisch"
"2336845","<U+30A4><U+30DC><U+30C0><U+30F3><U+30B4><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"2259459","<U+30A4><U+30DC><U+30CF><U+30C0><U+30CF><U+30CA><U+30E4><U+30B5><U+30A4><U+30B5><U+30F3><U+30B4>","jpn","ja","Japanese","japonais","Japanisch"
"2259551","<U+30A4><U+30DC><U+30E4><U+30AE>","jpn","ja","Japanese","japonais","Japanisch"
"6779","<U+30A4><U+30E2><U+30AC><U+30A4><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"2479529","<U+30A4><U+30EF><U+30A4><U+30F3><U+30B3>","jpn","ja","Japanese","japonais","Japanisch"
"2479813","<U+30A4><U+30EF><U+30A6><U+30ED><U+30B3><U+30A4><U+30F3><U+30B3>","jpn","ja","Japanese","japonais","Japanisch"
"3913","<U+30A4><U+30EF><U+30AB><U+30A4><U+30E1><U+30F3><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"2440709","<U+30A4><U+30EF><U+30B7><U+30AF><U+30B8><U+30E9>","jpn","ja","Japanese","japonais","Japanisch"
"2474029","<U+30A4><U+30EF><U+30B7><U+30E3><U+30B3>","jpn","ja","Japanese","japonais","Japanisch"
"2351241","<U+30A4><U+30EF><U+30CA><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"2103261","<U+30A4><U+30EF><U+30EF><U+30B7><U+30DF><U+30DF><U+30BA><U+30AF>","jpn","ja","Japanese","japonais","Japanisch"
"2482565","<U+30A4><U+30F3><U+30AB><U+30B5><U+30F3><U+30B8><U+30E3><U+30AF>","jpn","ja","Japanese","japonais","Japanisch"
"2495863","<U+30A4><U+30F3><U+30AB><U+30D0><U+30C8>","jpn","ja","Japanese","japonais","Japanisch"
"5232251","<U+30A4><U+30F3><U+30C9><U+30AA><U+30AA><U+30B3><U+30CE><U+30CF><U+30BA><U+30AF>","jpn","ja","Japanese","japonais","Japanisch"
"2498035","<U+30A4><U+30F3><U+30C9><U+30AC><U+30F3>","jpn","ja","Japanese","japonais","Japanisch"
"9451184","<U+30A4><U+30F3><U+30C9><U+30AF><U+30B8><U+30E3><U+30AF>","jpn","ja","Japanese","japonais","Japanisch"
"2489005","<U+30A4><U+30F3><U+30C9><U+30CF><U+30C3><U+30AB>","jpn","ja","Japanese","japonais","Japanisch"
"7341606","<U+30A6><U+30A3><U+30EB><U+30BD><U+30F3><U+30A2><U+30E1><U+30EA><U+30AB><U+30E0><U+30B7><U+30AF><U+30A4>","jpn","ja","Japanese","japonais","Japanisch"
"2497870","<U+30A6><U+30AA><U+30AF><U+30A4><U+30D5><U+30AF><U+30ED><U+30A6>","jpn","ja","Japanese","japonais","Japanisch"
"3465","<U+30A6><U+30B0><U+30A4><U+30B9><U+30AC><U+30A4><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"5184694","<U+30A6><U+30B9><U+30A8><U+30C0><U+30DF><U+30C9><U+30EA><U+30A4><U+30B7>","jpn","ja","Japanese","japonais","Japanisch"
"2259528","<U+30A6><U+30B9><U+30AB><U+30DF><U+30B5><U+30F3><U+30B4>","jpn","ja","Japanese","japonais","Japanisch"
"7997444","<U+30A6><U+30B9><U+30AB><U+30DF><U+30B5><U+30F3><U+30B4><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"8167","<U+30A6><U+30B9><U+30AB><U+30EF><U+30E4><U+30AE><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"2259539","<U+30A6><U+30B9><U+30B5><U+30B6><U+30CA><U+30DF><U+30B5><U+30F3><U+30B4>","jpn","ja","Japanese","japonais","Japanisch"
"2481061","<U+30A6><U+30B9><U+30BA><U+30DF><U+30CF><U+30E4><U+30D6><U+30B5>","jpn","ja","Japanese","japonais","Japanisch"
"7604452","<U+30A6><U+30B9><U+30C1><U+30E3><U+30AD><U+30AF><U+30E1><U+30A4><U+30B7>","jpn","ja","Japanese","japonais","Japanisch"
"2474162","<U+30A6><U+30BA><U+30E9>","jpn","ja","Japanese","japonais","Japanisch"
"2476399","<U+30A6><U+30C1><U+30EF><U+30CF><U+30C1><U+30C9><U+30EA>","jpn","ja","Japanese","japonais","Japanisch"
"8198","<U+30A6><U+30C1><U+30EF><U+30E4><U+30AE><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"2403463","<U+30A6><U+30C4><U+30DC><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"2953","<U+30A6><U+30C4><U+30DC><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"5213022","<U+30A6><U+30CA><U+30AE>","jpn","ja","Japanese","japonais","Japanisch"
"2403092","<U+30A6><U+30CA><U+30AE><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"495","<U+30A6><U+30CA><U+30AE><U+76EE>","jpn","ja","Japanese","japonais","Japanisch"
"2949","<U+30A6><U+30CA><U+30AE><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"221","<U+30A6><U+30CB>/<U+6D77><U+80C6><U+7DB1>","jpn","ja","Japanese","japonais","Japanisch"
"2262753","<U+30A6><U+30CD><U+30BF><U+30B1><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"5184546","<U+30A6><U+30CD><U+30EA><U+30B9><U+30EA><U+30D0><U+30C1><U+30B5><U+30F3><U+30B4>","jpn","ja","Japanese","japonais","Japanisch"
"2420725","<U+30A6><U+30D0><U+30B6><U+30E1><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"5889","<U+30A6><U+30D0><U+30B6><U+30E1><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"2498375","<U+30A6><U+30DF><U+30A2><U+30A4><U+30B5>","jpn","ja","Japanese","japonais","Japanisch"
"2498368","<U+30A6><U+30DF><U+30A2><U+30A4><U+30B5><U+5C5E>","jpn","ja","Japanese","japonais","Japanisch"
"2666","<U+30A6><U+30DF><U+30A6><U+30B5><U+30AE><U+30AC><U+30A4><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
"8160","<U+30A6><U+30DF><U+30AB><U+30E9><U+30DE><U+30C4><U+79D1>","jpn","ja","Japanese","japonais","Japanisch"
